recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity
TAZ,2919,45.16413056010,-92.33793670230,44.974573,-93.27035,"45.1641305601, -92.3379367023","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2920,45.18888289070,-92.38794539750,44.974573,-93.27035,"45.1888828907, -92.3879453975","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2921,45.16861593370,-92.46299951170,44.974573,-93.27035,"45.1686159337, -92.4629995117","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2922,45.19751158370,-92.53206263740,44.974573,-93.27035,"45.1975115837, -92.5320626374","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2923,45.16716161900,-92.58486979400,44.974573,-93.27035,"45.167161619, -92.584869794","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2924,45.17036932720,-92.62585180730,44.974573,-93.27035,"45.1703693272, -92.6258518073","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2925,45.00809199950,-92.74122535490,44.974573,-93.27035,"45.0080919995, -92.7412253549","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2926,44.99525590130,-92.76312711670,44.974573,-93.27035,"44.9952559013, -92.7631271167","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2927,44.99581033430,-92.74926262270,44.974573,-93.27035,"44.9958103343, -92.7492626227","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2928,44.98263322500,-92.75052535870,44.974573,-93.27035,"44.982633225, -92.7505253587","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2929,44.97233411210,-92.76202905500,44.974573,-93.27035,"44.9723341121, -92.762029055","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2930,44.97063037250,-92.74420984180,44.974573,-93.27035,"44.9706303725, -92.7442098418","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2931,44.97014670910,-92.72721246780,44.974573,-93.27035,"44.9701467091, -92.7272124678","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2932,44.95601796370,-92.74367484590,44.974573,-93.27035,"44.9560179637, -92.7436748459","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2933,44.95068408230,-92.71678614990,44.974573,-93.27035,"44.9506840823, -92.7167861499","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2934,44.89971196720,-92.74802274300,44.974573,-93.27035,"44.8997119672, -92.748022743","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2935,44.89868179030,-92.69673356550,44.974573,-93.27035,"44.8986817903, -92.6967335655","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2936,44.92789209390,-92.64910356400,44.974573,-93.27035,"44.9278920939, -92.649103564","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2937,44.95665979240,-92.70130301460,44.974573,-93.27035,"44.9566597924, -92.7013030146","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2938,44.96848488040,-92.65158710530,44.974573,-93.27035,"44.9684848804, -92.6515871053","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2939,44.97644469730,-92.69957828490,44.974573,-93.27035,"44.9764446973, -92.6995782849","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2940,44.98226003730,-92.72813970910,44.974573,-93.27035,"44.9822600373, -92.7281397091","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2941,45.00334708550,-92.64832079720,44.974573,-93.27035,"45.0033470855, -92.6483207972","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2942,45.00243760460,-92.70244643690,44.974573,-93.27035,"45.0024376046, -92.7024464369","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2943,45.06580833920,-92.54496904330,44.974573,-93.27035,"45.0658083392, -92.5449690433","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2944,45.01442428300,-92.55844504550,44.974573,-93.27035,"45.014424283, -92.5584450455","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2945,44.97675496370,-92.58821719600,44.974573,-93.27035,"44.9767549637, -92.588217196","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2946,44.95473168600,-92.58485825200,44.974573,-93.27035,"44.954731686, -92.584858252","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2947,44.97017340370,-92.52483054110,44.974573,-93.27035,"44.9701734037, -92.5248305411","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2948,44.98943292130,-92.54760097720,44.974573,-93.27035,"44.9894329213, -92.5476009772","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2949,44.92463924290,-92.59057436150,44.974573,-93.27035,"44.9246392429, -92.5905743615","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2950,44.88207546540,-92.59302949460,44.974573,-93.27035,"44.8820754654, -92.5930294946","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2951,44.90295012270,-92.53394443900,44.974573,-93.27035,"44.9029501227, -92.533944439","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2952,44.94572021950,-92.46651513110,44.974573,-93.27035,"44.9457202195, -92.4665151311","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2953,44.90225242410,-92.46626489440,44.974573,-93.27035,"44.9022524241, -92.4662648944","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2954,44.90135973490,-92.40541060100,44.974573,-93.27035,"44.9013597349, -92.405410601","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2955,44.94491969700,-92.41446354050,44.974573,-93.27035,"44.944919697, -92.4144635405","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2956,44.90145292740,-92.31641452270,44.974573,-93.27035,"44.9014529274, -92.3164145227","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2957,44.93991094420,-92.28517601710,44.974573,-93.27035,"44.9399109442, -92.2851760171","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2958,44.93882747690,-92.19363296750,44.974573,-93.27035,"44.9388274769, -92.1936329675","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2959,44.89546327180,-92.19749401870,44.974573,-93.27035,"44.8954632718, -92.1974940187","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2960,44.98962148760,-92.19785476000,44.974573,-93.27035,"44.9896214876, -92.19785476","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2961,44.95622297800,-92.17039587830,44.974573,-93.27035,"44.956222978, -92.1703958783","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2962,44.99296023400,-92.31478874510,44.974573,-93.27035,"44.992960234, -92.3147887451","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2963,44.95316862540,-92.28700217480,44.974573,-93.27035,"44.9531686254, -92.2870021748","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2964,44.97091764020,-92.37993113620,44.974573,-93.27035,"44.9709176402, -92.3799311362","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2965,44.96131377780,-92.38665141810,44.974573,-93.27035,"44.9613137778, -92.3866514181","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2966,44.94427112470,-92.38421285970,44.974573,-93.27035,"44.9442711247, -92.3842128597","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2967,44.94990988270,-92.36475716260,44.974573,-93.27035,"44.9499098827, -92.3647571626","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2968,44.97055879990,-92.36611678080,44.974573,-93.27035,"44.9705587999, -92.3661167808","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2969,45.01005026790,-92.43160438710,44.974573,-93.27035,"45.0100502679, -92.4316043871","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2970,44.97106184360,-92.47039252890,44.974573,-93.27035,"44.9710618436, -92.4703925289","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2971,44.96230752430,-92.41067289690,44.974573,-93.27035,"44.9623075243, -92.4106728969","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2972,44.96853478400,-92.43599343670,44.974573,-93.27035,"44.968534784, -92.4359934367","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2973,45.60226721520,-92.76538091120,44.974573,-93.27035,"45.6022672152, -92.7653809112","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2974,45.59929207370,-92.59012930480,44.974573,-93.27035,"45.5992920737, -92.5901293048","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2975,45.51954518900,-92.68659993820,44.974573,-93.27035,"45.519545189, -92.6865999382","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2976,45.51248802410,-92.59002364370,44.974573,-93.27035,"45.5124880241, -92.5900236437","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2977,45.43893667690,-92.59944123580,44.974573,-93.27035,"45.4389366769, -92.5994412358","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2978,45.38925565040,-92.59681252020,44.974573,-93.27035,"45.3892556504, -92.5968125202","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2979,45.42886620660,-92.53927155380,44.974573,-93.27035,"45.4288662066, -92.5392715538","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2980,45.44920089020,-92.55683527470,44.974573,-93.27035,"45.4492008902, -92.5568352747","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2981,45.41535490520,-92.62928169990,44.974573,-93.27035,"45.4153549052, -92.6292816999","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2982,45.39585386100,-92.61542209100,44.974573,-93.27035,"45.395853861, -92.615422091","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2983,45.42576259780,-92.49368219960,44.974573,-93.27035,"45.4257625978, -92.4936821996","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2984,45.41626578580,-92.43341889690,44.974573,-93.27035,"45.4162657858, -92.4334188969","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2985,45.45796819270,-92.45301238880,44.974573,-93.27035,"45.4579681927, -92.4530123888","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2986,45.42480855100,-92.34600767280,44.974573,-93.27035,"45.424808551, -92.3460076728","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2987,45.42438133150,-92.22043275650,44.974573,-93.27035,"45.4243813315, -92.2204327565","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2988,45.54370388830,-92.51053488820,44.974573,-93.27035,"45.5437038883, -92.5105348882","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2989,45.49557409360,-92.49819992630,44.974573,-93.27035,"45.4955740936, -92.4981999263","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2990,45.51462937040,-92.44153563020,44.974573,-93.27035,"45.5146293704, -92.4415356302","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2991,45.52648085930,-92.50096135550,44.974573,-93.27035,"45.5264808593, -92.5009613555","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2992,45.51126682000,-92.34554662710,44.974573,-93.27035,"45.51126682, -92.3455466271","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2993,45.68283991220,-92.21948371100,44.974573,-93.27035,"45.6828399122, -92.219483711","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2994,45.59682754370,-92.21926633790,44.974573,-93.27035,"45.5968275437, -92.2192663379","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2995,45.51076656440,-92.21987417980,44.974573,-93.27035,"45.5107665644, -92.2198741798","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2996,45.60075341200,-92.50737285060,44.974573,-93.27035,"45.600753412, -92.5073728506","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2997,45.60160426720,-92.44329779550,44.974573,-93.27035,"45.6016042672, -92.4432977955","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2998,45.57154095240,-92.46601183350,44.974573,-93.27035,"45.5715409524, -92.4660118335","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,2999,45.56044896290,-92.47664247490,44.974573,-93.27035,"45.5604489629, -92.4766424749","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3000,45.59708725710,-92.34518575890,44.974573,-93.27035,"45.5970872571, -92.3451857589","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3001,45.69204990240,-92.48061804120,44.974573,-93.27035,"45.6920499024, -92.4806180412","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3002,45.66648062480,-92.42903688790,44.974573,-93.27035,"45.6664806248, -92.4290368879","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3003,45.65470088830,-92.46413457020,44.974573,-93.27035,"45.6547008883, -92.4641345702","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3004,45.68319172910,-92.34538454190,44.974573,-93.27035,"45.6831917291, -92.3453845419","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3005,45.36146623540,-92.66777026650,44.974573,-93.27035,"45.3614662354, -92.6677702665","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3006,45.34323414940,-92.59875435320,44.974573,-93.27035,"45.3432341494, -92.5987543532","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3007,45.30684504470,-92.61972145840,44.974573,-93.27035,"45.3068450447, -92.6197214584","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3008,45.36167299550,-92.63460490990,44.974573,-93.27035,"45.3616729955, -92.6346049099","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3009,45.33627040800,-92.69316543700,44.974573,-93.27035,"45.336270408, -92.693165437","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3010,45.31182170540,-92.69598247580,44.974573,-93.27035,"45.3118217054, -92.6959824758","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3011,45.32445841460,-92.68850017780,44.974573,-93.27035,"45.3244584146, -92.6885001778","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3012,45.25643492720,-92.72587588450,44.974573,-93.27035,"45.2564349272, -92.7258758845","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3013,45.25564355640,-92.65509635260,44.974573,-93.27035,"45.2556435564, -92.6550963526","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3014,45.25442023390,-92.55781032140,44.974573,-93.27035,"45.2544202339, -92.5578103214","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3015,45.25098551650,-92.45673637800,44.974573,-93.27035,"45.2509855165, -92.456736378","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3016,45.25829850920,-92.39233496980,44.974573,-93.27035,"45.2582985092, -92.3923349698","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3017,45.24975632040,-92.33155781780,44.974573,-93.27035,"45.2497563204, -92.3315578178","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3018,45.27979967710,-92.26257236360,44.974573,-93.27035,"45.2797996771, -92.2625723636","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3019,45.24770796350,-92.20910460950,44.974573,-93.27035,"45.2477079635, -92.2091046095","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3020,45.24902782600,-92.26767540080,44.974573,-93.27035,"45.249027826, -92.2676754008","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3021,45.33931313480,-92.22569590480,44.974573,-93.27035,"45.3393131348, -92.2256959048","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3022,45.32588152980,-92.17093075790,44.974573,-93.27035,"45.3258815298, -92.1709307579","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3023,45.34160882670,-92.39577362630,44.974573,-93.27035,"45.3416088267, -92.3957736263","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3024,45.34014937520,-92.31997072610,44.974573,-93.27035,"45.3401493752, -92.3199707261","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3025,45.31107230200,-92.36546554620,44.974573,-93.27035,"45.311072302, -92.3654655462","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3026,45.28686516580,-92.37224518770,44.974573,-93.27035,"45.2868651658, -92.3722451877","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3027,45.29337278770,-92.35839189260,44.974573,-93.27035,"45.2933727877, -92.3583918926","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3028,45.30115212110,-92.35384017710,44.974573,-93.27035,"45.3011521211, -92.3538401771","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3029,45.33944220100,-92.52453431870,44.974573,-93.27035,"45.339442201, -92.5245343187","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3030,45.33817554310,-92.46407897360,44.974573,-93.27035,"45.3381755431, -92.4640789736","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3031,45.74062351110,-93.23058092500,44.974573,-93.27035,"45.7406235111, -93.230580925","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3032,45.74363189960,-92.99189070530,44.974573,-93.27035,"45.7436318996, -92.9918907053","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3033,45.65457181540,-92.67380407600,44.974573,-93.27035,"45.6545718154, -92.673804076","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3034,45.74381467910,-92.37846132610,44.974573,-93.27035,"45.7438146791, -92.3784613261","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3035,45.56627342090,-92.12895176700,44.974573,-93.27035,"45.5662734209, -92.128951767","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3036,45.39416133950,-92.11019821130,44.974573,-93.27035,"45.3941613395, -92.1101982113","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3037,45.13403463000,-92.13200639220,44.974573,-93.27035,"45.13403463, -92.1320063922","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3038,44.91918181000,-92.11301222400,44.974573,-93.27035,"44.91918181, -92.113012224","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3039,44.87936726080,-92.11816918940,44.974573,-93.27035,"44.8793672608, -92.1181691894","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3040,44.63444824440,-92.11283497050,44.974573,-93.27035,"44.6344482444, -92.1128349705","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3041,44.52656516470,-92.29567499890,44.974573,-93.27035,"44.5265651647, -92.2956749989","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3042,44.44663816830,-92.26204946710,44.974573,-93.27035,"44.4466381683, -92.2620494671","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3043,44.17389780610,-92.57729707380,44.974573,-93.27035,"44.1738978061, -92.5772970738","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3044,44.18056454150,-92.77585039150,44.974573,-93.27035,"44.1805645415, -92.7758503915","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3045,44.17931345360,-92.91108060660,44.974573,-93.27035,"44.1793134536, -92.9110806066","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3046,44.18123365210,-93.24790488890,44.974573,-93.27035,"44.1812336521, -93.2479048889","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3047,44.18180113070,-93.50988630480,44.974573,-93.27035,"44.1818011307, -93.5098863048","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3048,44.21899168600,-93.97557412360,44.974573,-93.27035,"44.218991686, -93.9755741236","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3049,44.43867297860,-93.94213472880,44.974573,-93.27035,"44.4386729786, -93.9421347288","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3050,44.44277518660,-94.22839865210,44.974573,-93.27035,"44.4427751866, -94.2283986521","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3051,44.51935985580,-94.67266281830,44.974573,-93.27035,"44.5193598558, -94.6726628183","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3052,44.95229218000,-94.52541179130,44.974573,-93.27035,"44.95229218, -94.5254117913","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3053,44.99630875130,-94.50937452400,44.974573,-93.27035,"44.9963087513, -94.509374524","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3054,44.99449782190,-94.36815020970,44.974573,-93.27035,"44.9944978219, -94.3681502097","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3055,45.07451623620,-94.27935636670,44.974573,-93.27035,"45.0745162362, -94.2793563667","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3056,45.29882032000,-94.28744377320,44.974573,-93.27035,"45.29882032, -94.2874437732","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3057,45.41927114190,-94.09849704420,44.974573,-93.27035,"45.4192711419, -94.0984970442","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3058,45.57789766780,-94.14095056260,44.974573,-93.27035,"45.5778976678, -94.1409505626","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3059,45.57524395040,-93.91750190920,44.974573,-93.27035,"45.5752439504, -93.9175019092","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3060,45.60709986110,-93.61250521000,44.974573,-93.27035,"45.6070998611, -93.61250521","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,3061,45.74513422610,-93.42603888480,44.974573,-93.27035,"45.7451342261, -93.4260388848","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,1,45.39920374690,-93.47971291680,44.948164,-93.091434,"45.3992037469, -93.4797129168","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,2,45.40700459720,-93.40351201930,44.948164,-93.091434,"45.4070045972, -93.4035120193","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,3,45.39400757860,-93.42928119060,44.948164,-93.091434,"45.3940075786, -93.4292811906","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,4,45.39121884410,-93.39014834410,44.948164,-93.091434,"45.3912188441, -93.3901483441","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,5,45.39446796810,-93.37436169330,44.948164,-93.091434,"45.3944679681, -93.3743616933","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,6,45.39425162790,-93.36303838880,44.948164,-93.091434,"45.3942516279, -93.3630383888","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,7,45.39898525630,-93.33782716260,44.948164,-93.091434,"45.3989852563, -93.3378271626","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,8,45.40647607180,-93.29043101060,44.948164,-93.091434,"45.4064760718, -93.2904310106","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,9,45.39202885570,-93.29046059280,44.948164,-93.091434,"45.3920288557, -93.2904605928","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,10,45.37762572720,-93.27570943620,44.948164,-93.091434,"45.3776257272, -93.2757094362","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,11,45.37757202490,-93.30388384640,44.948164,-93.091434,"45.3775720249, -93.3038838464","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,12,45.37771953480,-93.33478116220,44.948164,-93.091434,"45.3777195348, -93.3347811622","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,13,45.36325660810,-93.27586440290,44.948164,-93.091434,"45.3632566081, -93.2758644029","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,14,45.36234762720,-93.30252628820,44.948164,-93.091434,"45.3623476272, -93.3025262882","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,15,45.35240206510,-93.33258075200,44.948164,-93.091434,"45.3524020651, -93.332580752","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,16,45.32703518450,-93.33211719960,44.948164,-93.091434,"45.3270351845, -93.3321171996","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,17,45.33660761100,-93.30027592920,44.948164,-93.091434,"45.336607611, -93.3002759292","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,18,45.33971583480,-93.27514273070,44.948164,-93.091434,"45.3397158348, -93.2751427307","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,19,45.30939880050,-93.28564642440,44.948164,-93.091434,"45.3093988005, -93.2856464244","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,20,45.30894695110,-93.32678125280,44.948164,-93.091434,"45.3089469511, -93.3267812528","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,21,45.31075796530,-93.36122452870,44.948164,-93.091434,"45.3107579653, -93.3612245287","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,22,45.33418599630,-93.35611446910,44.948164,-93.091434,"45.3341859963, -93.3561144691","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,23,45.36487254870,-93.35463523970,44.948164,-93.091434,"45.3648725487, -93.3546352397","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,24,45.35482418400,-93.36743023230,44.948164,-93.091434,"45.354824184, -93.3674302323","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,25,45.37390265590,-93.37980555190,44.948164,-93.091434,"45.3739026559, -93.3798055519","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,26,45.34550129540,-93.38144688200,44.948164,-93.091434,"45.3455012954, -93.381446882","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,27,45.31458516770,-93.38066618220,44.948164,-93.091434,"45.3145851677, -93.3806661822","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
TAZ,28,45.31191394530,-93.39728740530,44.948164,-93.091434,"45.3119139453, -93.3972874053","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul
