TCode,Name,destCity,Final_Arrival,Initial_Departure,Total_Trip_Duration_mins,Duration (sec),Direction
T010,Como & Eustis,Minneapolis,7:29am,6:53am,36,424,Walk to Larpenteur Ave & Eustis St
T010,Como & Eustis,Minneapolis,7:29am,6:53am,36,1200,Bus towards Westbound 61 Henn-Larp / Dwtn Mpls / Via Arcade
T010,Como & Eustis,Minneapolis,7:29am,6:53am,36,13,Walk to 8th St N & Hennepin Ave
T010,Como & Eustis,Minneapolis,7:29am,6:53am,36,120,Bus towards Southbound 19 Downtown
T010,Como & Eustis,Minneapolis,7:29am,6:53am,36,63,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T028,Normandale Village,Minneapolis,7:21am,6:38am,43,21,Walk to Normandale Village & P&R
T028,Normandale Village,Minneapolis,7:21am,6:38am,43,2520,Bus towards Northbound 597 Express / Minneapolis
T028,Normandale Village,Minneapolis,7:21am,6:38am,43,38,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T032,St. Edward's Catholic Church,Minneapolis,7:09am,6:37am,32,20,Walk to 94th St W & St Edward Church P&R
T032,St. Edward's Catholic Church,Minneapolis,7:09am,6:37am,32,1860,Bus towards Northbound 589 Express / Minneapolis
T032,St. Edward's Catholic Church,Minneapolis,7:09am,6:37am,32,7,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T040,Co Rd 73 & I-394 South,Minneapolis,7:16am,6:54am,22,204,Walk to Co Rd 73 P&R & A Bay
T040,Co Rd 73 & I-394 South,Minneapolis,7:16am,6:54am,22,1080,Bus towards Eastbound 673 Express / Downtown
T040,Co Rd 73 & I-394 South,Minneapolis,7:16am,6:54am,22,7,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T042,Minnetonka Blvd & Baker Rd,Minneapolis,7:08am,6:41am,27,84,Walk to Minnetonka Blvd & Baker Rd (Co Rd 60)
T042,Minnetonka Blvd & Baker Rd,Minneapolis,7:08am,6:41am,27,1500,Bus towards Eastbound 671 Express / Downtown
T042,Minnetonka Blvd & Baker Rd,Minneapolis,7:08am,6:41am,27,7,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T043,Minnetonka Blvd & Steele St,Minneapolis,7:08am,6:38am,30,29,Walk to Minnetonka Blvd & Steele St P&R
T043,Minnetonka Blvd & Steele St,Minneapolis,7:08am,6:38am,30,1740,Bus towards Eastbound 671 Express / Downtown
T043,Minnetonka Blvd & Steele St,Minneapolis,7:08am,6:38am,30,7,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T057,Excelsior City Hall,Minneapolis,7:08am,6:22am,46,119,Walk to Water St & 2nd St
T057,Excelsior City Hall,Minneapolis,7:08am,6:22am,46,2640,Bus towards Eastbound 671 Express / Downtown
T057,Excelsior City Hall,Minneapolis,7:08am,6:22am,46,7,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T081,Westwood Lutheran Church,Minneapolis,7:17am,6:48am,29,8,Walk to Cedar Lake Rd & Westwood Church P&R
T081,Westwood Lutheran Church,Minneapolis,7:17am,6:48am,29,1440,Bus towards Eastbound 663 Express / Downtown
T081,Westwood Lutheran Church,Minneapolis,7:17am,6:48am,29,278,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T082,Little Canada Municipal Lot,Minneapolis,7:29am,6:18am,71,23,Walk to Little Canada Rd & McMenemy St
T082,Little Canada Municipal Lot,Minneapolis,7:29am,6:18am,71,1680,Bus towards Southbound 71A Downtown / Chester St
T082,Little Canada Municipal Lot,Minneapolis,7:29am,6:18am,71,91,Walk to 6th St & Jackson / Robert
T082,Little Canada Municipal Lot,Minneapolis,7:29am,6:18am,71,1380,Bus towards Westbound 94 Express / Downtown / Minneapolis
T082,Little Canada Municipal Lot,Minneapolis,7:29am,6:18am,71,151,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T098,Salem Covenant Church,Minneapolis,7:17am,6:44am,33,19,Walk to Silver Lake Rd & 5th St NW
T098,Salem Covenant Church,Minneapolis,7:17am,6:44am,33,1740,Bus towards Southbound 825 Ltd Stop / Downtown
T098,Salem Covenant Church,Minneapolis,7:17am,6:44am,33,150,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T110,Faith-Lilac Way Lutheran Church,Minneapolis,7:26am,7:01am,25,175,Walk to 42nd Ave N & Welcome Ave / Hwy 100
T110,Faith-Lilac Way Lutheran Church,Minneapolis,7:26am,7:01am,25,1020,Bus towards Southbound 764 Express / Downtown
T110,Faith-Lilac Way Lutheran Church,Minneapolis,7:26am,7:01am,25,286,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T114,Navarre Center,Minneapolis,7:07am,6:35am,32,81,Walk to Shoreline Dr (Co Rd 15) & #3465
T114,Navarre Center,Minneapolis,7:07am,6:35am,32,1800,Bus towards Eastbound 677 Express/Minneapolis/Hwy 12 Bypass
T114,Navarre Center,Minneapolis,7:07am,6:35am,32,7,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T130,Wayzata Blvd & Barry Ave,Minneapolis,7:12am,6:47am,25,38,Walk to Wayzata Blvd P&R & Gate B
T130,Wayzata Blvd & Barry Ave,Minneapolis,7:12am,6:47am,25,1440,Bus towards Eastbound 674 Express / Downtown
T130,Wayzata Blvd & Barry Ave,Minneapolis,7:12am,6:47am,25,7,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T140,Mermaid Supper Club,Minneapolis,7:18am,6:47am,31,238,Walk to Co Rd H P&R & Mounds View Blvd / I-35W
T140,Mermaid Supper Club,Minneapolis,7:18am,6:47am,31,1500,Bus towards Southbound 250 Express / Co Rd H P&R / Downtown
T140,Mermaid Supper Club,Minneapolis,7:18am,6:47am,31,167,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T142,West River Rd & 117th Ave,Minneapolis,7:26am,6:44am,42,102,Walk to West River Rd & 117th Ave P&R
T142,West River Rd & 117th Ave,Minneapolis,7:26am,6:44am,42,2280,Bus towards Southbound 766 Express / Downtown / Via W River Rd
T142,West River Rd & 117th Ave,Minneapolis,7:26am,6:44am,42,113,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T143,Zachary Square,Minneapolis,7:23am,6:49am,34,1920,Bus towards Southbound 782 Trip 3 / Maple Grove / To Mpls
T143,Zachary Square,Minneapolis,7:23am,6:49am,34,113,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T145,Christ Episcopal Church,Minneapolis,7:20am,6:31am,49,500,Walk to Woodbury Theatre & P&R - Leave
T145,Christ Episcopal Church,Minneapolis,7:20am,6:31am,49,2280,Bus towards Westbound 355 Express / Minneapolis
T145,Christ Episcopal Church,Minneapolis,7:20am,6:31am,49,151,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T152,Blackhawk,Minneapolis,7:15am,6:40am,35,35,Walk to Blackhawk Park & Ride
T152,Blackhawk,Minneapolis,7:15am,6:40am,35,2040,Bus towards 472 Minneapolis
T152,Blackhawk,Minneapolis,7:15am,6:40am,35,49,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T155,Church of Nazarene,Minneapolis,7:26am,7:01am,25,195,Walk to Hwy 252 & 73rd Ave N
T155,Church of Nazarene,Minneapolis,7:26am,7:01am,25,1140,Bus towards Southbound 766 Express / Downtown / Via W River Rd
T155,Church of Nazarene,Minneapolis,7:26am,7:01am,25,113,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T158,Hwy 7 & Texas Ave,Minneapolis,7:19am,6:50am,29,207,Walk to Texas Ave S & Walker St (36th St)
T158,Hwy 7 & Texas Ave,Minneapolis,7:19am,6:50am,29,1500,Bus towards Eastbound 667 Express / Downtown
T158,Hwy 7 & Texas Ave,Minneapolis,7:19am,6:50am,29,7,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T161,I-35W & Co Rd H,Minneapolis,7:18am,6:51am,27,1500,Bus towards Southbound 250 Express / Co Rd H P&R / Downtown
T161,I-35W & Co Rd H,Minneapolis,7:18am,6:51am,27,167,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T173,Hwy 61 & Lower Afton Rd,Minneapolis,7:24am,6:48am,36,200,Walk to Hwy 61 & Lower Afton P&R
T173,Hwy 61 & Lower Afton Rd,Minneapolis,7:24am,6:48am,36,1740,Bus towards Northbound 365 Express / Minneapolis
T173,Hwy 61 & Lower Afton Rd,Minneapolis,7:24am,6:48am,36,151,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T177,Shepherd of the Grove Church,Minneapolis,7:12am,6:42am,30,68,Walk to Eagle Lake Rd & Shepherd of the Grove P&R
T177,Shepherd of the Grove Church,Minneapolis,7:12am,6:42am,30,1620,Bus towards Southbound 780 Trip 2/Maple Grove/To Mpls
T177,Shepherd of the Grove Church,Minneapolis,7:12am,6:42am,30,113,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T180,General Mills Blvd & I-394,Minneapolis,7:19am,7:01am,18,30,Walk to Interstate 394 En & Gen Mills Blvd P&R
T180,General Mills Blvd & I-394,Minneapolis,7:19am,7:01am,18,1020,Bus towards Southbound 756 Downtown / Express
T180,General Mills Blvd & I-394,Minneapolis,7:19am,7:01am,18,7,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T187,St. Joseph's Church,Minneapolis,7:16am,6:25am,51,26,Walk to St Josephs P&R & #171 Elm St
T187,St. Joseph's Church,Minneapolis,7:16am,6:25am,51,2880,Bus towards Southbound 250 Express / Downtown
T187,St. Joseph's Church,Minneapolis,7:16am,6:25am,51,167,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T191,Shoreview Community Center,Minneapolis,7:17am,6:29am,48,142,Walk to Shoreview Community Center & Victoria Dr
T191,Shoreview Community Center,Minneapolis,7:17am,6:29am,48,2580,Bus towards Southbound 261 Express / Dwtn Mpls
T191,Shoreview Community Center,Minneapolis,7:17am,6:29am,48,167,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T195,Park Place & I-394,Minneapolis,7:22am,6:53am,29,369,Walk to Xenia Ave & #5500
T195,Park Place & I-394,Minneapolis,7:22am,6:53am,29,1260,Bus towards Eastbound 9 Downtown
T195,Park Place & I-394,Minneapolis,7:22am,6:53am,29,63,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T198,Palomino Hills,Minneapolis,7:24am,6:50am,34,4,Walk to Pennock Av at Palomino Hills E corner
T198,Palomino Hills,Minneapolis,7:24am,6:50am,34,1980,Bus towards 476 Minneapolis
T198,Palomino Hills,Minneapolis,7:24am,6:50am,34,49,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T199,St. Luke's Lutheran Church,Minneapolis,7:21am,6:49am,32,143,Walk to Old Shakopee Rd & St Lukes P&R
T199,St. Luke's Lutheran Church,Minneapolis,7:21am,6:49am,32,1740,Bus towards Northbound 597 Express / Minneapolis
T199,St. Luke's Lutheran Church,Minneapolis,7:21am,6:49am,32,38,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T201,Richardson Park,Minneapolis,7:26am,6:37am,49,2820,Bus towards Southbound 766 Express / Downtown / Via W River Rd
T201,Richardson Park,Minneapolis,7:26am,6:37am,49,113,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T204,Foley Blvd,Minneapolis,7:28am,6:58am,30,144,Walk to Foley P&R Arrive & Evergreen Blvd
T204,Foley Blvd,Minneapolis,7:28am,6:58am,30,1500,Bus towards Southbound 850 Express / Foley P&R / Dntn Mpls
T204,Foley Blvd,Minneapolis,7:28am,6:58am,30,176,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T205,Hwy 61 & Co Rd C,Minneapolis,7:11am,6:37am,34,226,Walk to Hwy 61 & Co Rd C P&R
T205,Hwy 61 & Co Rd C,Minneapolis,7:11am,6:37am,34,1680,Bus towards Westbound 270 Express / Minneapolis
T205,Hwy 61 & Co Rd C,Minneapolis,7:11am,6:37am,34,167,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T209,Hwy 7 & Vinehill Rd,Minneapolis,7:09am,6:21am,48,35,Walk to Delton Ave & Vine Hill Rd P&R
T209,Hwy 7 & Vinehill Rd,Minneapolis,7:09am,6:21am,48,2820,Bus towards Eastbound 670 Express/Dt Mpls
T209,Hwy 7 & Vinehill Rd,Minneapolis,7:09am,6:21am,48,7,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T210,65th Ave & Brooklyn Blvd,Minneapolis,7:20am,6:56am,24,20,Walk to Brooklyn Blvd P&R & 65th Ave N
T210,65th Ave & Brooklyn Blvd,Minneapolis,7:20am,6:56am,24,1260,Bus towards Southbound 760 Express / Downtown
T210,65th Ave & Brooklyn Blvd,Minneapolis,7:20am,6:56am,24,113,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T215,Crosswinds Methodist Church,Minneapolis,7:19am,6:46am,33,25,Walk to Crosswinds P&R & Weaver Lake Rd
T215,Crosswinds Methodist Church,Minneapolis,7:19am,6:46am,33,1800,Bus towards Southbound 783 Trip 3 / Maple Grove / To Mpls
T215,Crosswinds Methodist Church,Minneapolis,7:19am,6:46am,33,113,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T217,I-35W & 95th Ave,Minneapolis,7:25am,6:50am,35,76,Walk to 95th Ave P&R
T217,I-35W & 95th Ave,Minneapolis,7:25am,6:50am,35,1860,Bus towards Southbound 250 Express / Downtown
T217,I-35W & 95th Ave,Minneapolis,7:25am,6:50am,35,167,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T219,West St Paul Sports Complex,Minneapolis,7:13am,6:38am,35,97,Walk to Oakdale Ave & Wentworth Ave
T219,West St Paul Sports Complex,Minneapolis,7:13am,6:38am,35,1860,Bus towards Westbound 452 Express / Minneapolis
T219,West St Paul Sports Complex,Minneapolis,7:13am,6:38am,35,151,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T222,Woodbury Lutheran Church,Minneapolis,7:20am,6:30am,50,564,Walk to Woodbury Theatre & P&R - Leave
T222,Woodbury Lutheran Church,Minneapolis,7:20am,6:30am,50,2280,Bus towards Westbound 355 Express / Minneapolis
T222,Woodbury Lutheran Church,Minneapolis,7:20am,6:30am,50,151,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T223,St Croix Valley Recreation Center,Minneapolis,7:14am,6:01am,73,41,Walk to St Croix Rec Center & P&R Shelter
T223,St Croix Valley Recreation Center,Minneapolis,7:14am,6:01am,73,2220,Bus towards Westbound 294 Express / St Paul
T223,St Croix Valley Recreation Center,Minneapolis,7:14am,6:01am,73,1380,Bus towards Westbound 94 Express / Downtown / Minneapolis
T223,St Croix Valley Recreation Center,Minneapolis,7:14am,6:01am,73,151,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T228,Hwy 610 & Noble,Minneapolis,7:24am,6:50am,34,250,Walk to Hwy 610 Noble Pkwy P&R Arrive & 95th Ave N
T228,Hwy 610 & Noble,Minneapolis,7:24am,6:50am,34,1620,Bus towards Southbound 768 Express / Downtown
T228,Hwy 610 & Noble,Minneapolis,7:24am,6:50am,34,113,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T229,Woodbury Theatre,Minneapolis,7:20am,6:39am,41,40,Walk to Woodbury Theatre & P&R - Leave
T229,Woodbury Theatre,Minneapolis,7:20am,6:39am,41,2280,Bus towards Westbound 355 Express / Minneapolis
T229,Woodbury Theatre,Minneapolis,7:20am,6:39am,41,151,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T230,Preserve Village Mall,Minneapolis,7:10am,6:18am,52,73,Walk to Hennepin Town Rd & Preserve Village Mall
T230,Preserve Village Mall,Minneapolis,7:10am,6:18am,52,2940,Bus towards Eastbound 690P Express/And Lk/Pres P&R/SW Sta/Mpls
T230,Preserve Village Mall,Minneapolis,7:10am,6:18am,52,87,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T231,Coon Rapids/Riverdale Station,Minneapolis,7:23am,6:29am,54,128,Walk to Coon Rapids Riverdale Station & Gate C
T231,Coon Rapids/Riverdale Station,Minneapolis,7:23am,6:29am,54,960,Bus towards Southbound 860 Express/St Paul/Northtown
T231,Coon Rapids/Riverdale Station,Minneapolis,7:23am,6:29am,54,1740,Bus towards Southbound 854 Express / Downtown Mpls
T231,Coon Rapids/Riverdale Station,Minneapolis,7:23am,6:29am,54,176,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T232,Co Rd 42 & Huntington,Minneapolis,7:18am,6:38am,40,92,Walk to Savage Park & Ride
T232,Co Rd 42 & Huntington,Minneapolis,7:18am,6:38am,40,2280,Bus towards 464 Minneapolis
T232,Co Rd 42 & Huntington,Minneapolis,7:18am,6:38am,40,49,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T242,St. Philip's Park & Ride,Minneapolis,7:22am,6:44am,38,6,Walk to Cnty Rd 6 & St Philip P&R
T242,St. Philip's Park & Ride,Minneapolis,7:22am,6:44am,38,2160,Bus towards Eastbound 776 Olive Ln/Marquette & Washington
T242,St. Philip's Park & Ride,Minneapolis,7:22am,6:44am,38,87,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T244,Elk River Station,Minneapolis,7:14am,5:55am,79,177,Walk to Elk River Station - Platform
T244,Elk River Station,Minneapolis,7:14am,5:55am,79,900,Train towards Southbound Northstar / Minneapolis / Target Field
T244,Elk River Station,Minneapolis,7:14am,5:55am,79,17,Walk to Coon Rapids Riverdale Station & Gate A
T244,Elk River Station,Minneapolis,7:14am,5:55am,79,3180,Bus towards Southbound 850 Express / Foley P&R / Dntn Mpls
T244,Elk River Station,Minneapolis,7:14am,5:55am,79,176,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T245,Cottage Grove,Minneapolis,7:24am,6:38am,46,74,Walk to Cottage Grove & P&R - Arrive
T245,Cottage Grove,Minneapolis,7:24am,6:38am,46,2520,Bus towards Northbound 365 Express / Minneapolis
T245,Cottage Grove,Minneapolis,7:24am,6:38am,46,151,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T247,Maple Grove Transit Station,Minneapolis,7:28am,6:59am,29,19,Walk to Maple Grove Transit Station
T247,Maple Grove Transit Station,Minneapolis,7:28am,6:59am,29,1560,Bus towards Southbound 781 Trip 9 / Maple Grove / To Mpls
T247,Maple Grove Transit Station,Minneapolis,7:28am,6:59am,29,113,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T248,Walton Park,Minneapolis,7:14am,6:19am,55,55,Walk to Hadley Ave N & Upper 17th St N
T248,Walton Park,Minneapolis,7:14am,6:19am,55,1200,Bus towards Westbound 294 Express / St Paul
T248,Walton Park,Minneapolis,7:14am,6:19am,55,1380,Bus towards Westbound 94 Express / Downtown / Minneapolis
T248,Walton Park,Minneapolis,7:14am,6:19am,55,151,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T251,28th Ave Station,Minneapolis,7:29am,6:27am,62,68,Walk to Lindau Ln & 28th Ave / 30th Ave
T251,28th Ave Station,Minneapolis,7:29am,6:27am,62,1740,Bus towards Eastbound 54 Ltd Stop /Dtwn St Paul/ Via Airport
T251,28th Ave Station,Minneapolis,7:29am,6:27am,62,193,Walk to 6th St & Washington St / 7th St
T251,28th Ave Station,Minneapolis,7:29am,6:27am,62,1140,Bus towards Westbound 94 Express / Downtown / Minneapolis
T251,28th Ave Station,Minneapolis,7:29am,6:27am,62,151,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T252,Ft Snelling Station North,Minneapolis,7:13am,6:13am,60,659,Walk to Veterans Dr & VA Medical Center Station
T252,Ft Snelling Station North,Minneapolis,7:13am,6:13am,60,2820,Bus towards Northbound 22B N Lyndale/Via Logan-57/Brklyn Ctr TC
T252,Ft Snelling Station North,Minneapolis,7:13am,6:13am,60,151,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T253,Ft Snelling Station South,Minneapolis,7:29am,6:32am,57,282,Walk to Fort Snelling Station
T253,Ft Snelling Station South,Minneapolis,7:29am,6:32am,57,360,Light rail towards Northbound to Mpls-Target Field
T253,Ft Snelling Station South,Minneapolis,7:29am,6:32am,57,44,Walk to 46th Street Station
T253,Ft Snelling Station South,Minneapolis,7:29am,6:32am,57,2100,Bus towards Westbound 9C Bryn Mawr/West End/Louisiana TC
T253,Ft Snelling Station South,Minneapolis,7:29am,6:32am,57,85,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T256,Hwy 100 & Duluth,Minneapolis,7:29am,7:07am,22,68,Walk to MN Dot P&R & Lilac Dr
T256,Hwy 100 & Duluth,Minneapolis,7:29am,7:07am,22,900,Bus towards Southbound 758 Express / Downtown
T256,Hwy 100 & Duluth,Minneapolis,7:29am,7:07am,22,286,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T258,Heart of the City,Minneapolis,7:27am,6:53am,34,74,Walk to Pillsbury Av at Heart of the City P&R E corner
T258,Heart of the City,Minneapolis,7:27am,6:53am,34,1920,Bus towards 460 Minneapolis
T258,Heart of the City,Minneapolis,7:27am,6:53am,34,49,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T261,Knox Avenue at Best Buy,Minneapolis,7:20am,6:52am,28,107,Walk to Knox Ave S - Knox Ave P&R
T261,Knox Avenue at Best Buy,Minneapolis,7:20am,6:52am,28,1560,Bus towards Northbound 535 Ltd Stop / Minneapolis
T261,Knox Avenue at Best Buy,Minneapolis,7:20am,6:52am,28,38,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T262,Guardian Angels Catholic Church,Minneapolis,7:28am,6:49am,39,88,Walk to 3rd St N & Guardian Angels P&R
T262,Guardian Angels Catholic Church,Minneapolis,7:28am,6:49am,39,2100,Bus towards Westbound 375 Express / Minneapolis
T262,Guardian Angels Catholic Church,Minneapolis,7:28am,6:49am,39,151,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T266,Church of St. William,Minneapolis,7:23am,6:58am,25,123,Walk to University Ave & 61st Ave NE
T266,Church of St. William,Minneapolis,7:23am,6:58am,25,1200,Bus towards Southbound 854 Express / Downtown Mpls
T266,Church of St. William,Minneapolis,7:23am,6:58am,25,176,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T268,63rd Ave & Bottineau Blvd,Minneapolis,7:16am,6:37am,39,554,Walk to West Broadway Ave & 63rd Ave N
T268,63rd Ave & Bottineau Blvd,Minneapolis,7:16am,6:37am,39,1620,Bus towards Southbound 767 Express / Downtown
T268,63rd Ave & Bottineau Blvd,Minneapolis,7:16am,6:37am,39,113,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T269,Hwy 252 & 66th Ave,Minneapolis,7:26am,7:01am,25,388,Walk to Hwy 252 & 66th Ave N
T269,Hwy 252 & 66th Ave,Minneapolis,7:26am,7:01am,25,960,Bus towards Southbound 766 Express / Downtown / Via W River Rd
T269,Hwy 252 & 66th Ave,Minneapolis,7:26am,7:01am,25,113,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T271,Grace Church,Minneapolis,7:17am,6:54am,23,21,Walk to Grace Church P&R
T271,Grace Church,Minneapolis,7:17am,6:54am,23,1200,Bus towards Southbound 261 Express / Dwtn Mpls
T271,Grace Church,Minneapolis,7:17am,6:54am,23,167,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T272,Skating Center,Minneapolis,7:17am,6:49am,28,39,Walk to Civic Center Dr & Skating Center P&R
T272,Skating Center,Minneapolis,7:17am,6:49am,28,1500,Bus towards Southbound 261 Express / Dwtn Mpls
T272,Skating Center,Minneapolis,7:17am,6:49am,28,167,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T278,Southbridge Crossing,Minneapolis,7:27am,6:44am,43,273,Walk to Southbridge Crossings Park & Ride
T278,Southbridge Crossing,Minneapolis,7:27am,6:44am,43,2280,Bus towards 490 Minneapolis/Eagle/Southbridge
T278,Southbridge Crossing,Minneapolis,7:27am,6:44am,43,49,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T284,Ramsey Station,Minneapolis,7:14am,6:03am,71,26,Walk to Ramsey Station & Platform
T284,Ramsey Station,Minneapolis,7:14am,6:03am,71,540,Train towards Southbound Northstar / Minneapolis / Target Field
T284,Ramsey Station,Minneapolis,7:14am,6:03am,71,17,Walk to Coon Rapids Riverdale Station & Gate A
T284,Ramsey Station,Minneapolis,7:14am,6:03am,71,3180,Bus towards Southbound 850 Express / Foley P&R / Dntn Mpls
T284,Ramsey Station,Minneapolis,7:14am,6:03am,71,176,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T285,St Andrew Lutheran Church,Minneapolis,7:28am,6:52am,36,485,Walk to SW Station P&R & Technology Dr
T285,St Andrew Lutheran Church,Minneapolis,7:28am,6:52am,36,1620,Bus towards Eastbound 690A Express/E BD/Dell Rd/VV/SW Sta/Mpls
T285,St Andrew Lutheran Church,Minneapolis,7:28am,6:52am,36,87,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T287,I-35 & Kenrick Ave,Minneapolis,7:23am,6:47am,36,54,Walk to Interstate 35 Ramp & Kenrick Ave P&R
T287,I-35 & Kenrick Ave,Minneapolis,7:23am,6:47am,36,2100,Bus towards Northbound 467 Express / Minneapolis
T287,I-35 & Kenrick Ave,Minneapolis,7:23am,6:47am,36,7,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T290,I-35W & Co Rd C,Minneapolis,7:15am,6:53am,22,27,Walk to I-35W / County Road C Park and Ride
T290,I-35W & Co Rd C,Minneapolis,7:15am,6:53am,22,1140,Bus towards Southbound 264C Express/35 Co Rd C P&R/Minneapolis
T290,I-35W & Co Rd C,Minneapolis,7:15am,6:53am,22,167,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T291,Nathan Lane,Minneapolis,7:25am,6:45am,40,90,Walk to 45th Ave N & Nathan Lane
T291,Nathan Lane,Minneapolis,7:25am,6:45am,40,2220,Bus towards Eastbound 790 Express / Nathan Ln / Downtown
T291,Nathan Lane,Minneapolis,7:25am,6:45am,40,87,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T292,SouthWest Village,Minneapolis,7:29am,6:52am,37,140,Walk to SouthWest Village P&R & Great Plains Blvd
T292,SouthWest Village,Minneapolis,7:29am,6:52am,37,1980,Bus towards Eastbound 699E Express/EB/E Crk/SW Vill/MPLS
T292,SouthWest Village,Minneapolis,7:29am,6:52am,37,87,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T293,Running Aces,Minneapolis,7:21am,6:32am,49,19,Walk to Running Aces P&R & Zurich / Lake
T293,Running Aces,Minneapolis,7:21am,6:32am,49,2760,Bus towards Southbound 288 Express / Minneapolis
T293,Running Aces,Minneapolis,7:21am,6:32am,49,167,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T294,Forest Lake Transit Center,Minneapolis,7:21am,6:19am,62,39,Walk to Transit Center & Forest Lake P&R
T294,Forest Lake Transit Center,Minneapolis,7:21am,6:19am,62,3540,Bus towards Southbound 288 Express / Minneapolis
T294,Forest Lake Transit Center,Minneapolis,7:21am,6:19am,62,167,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T297,East Creek Station,Minneapolis,7:29am,6:48am,41,69,Walk to East Creek Transit Station
T297,East Creek Station,Minneapolis,7:29am,6:48am,41,2280,Bus towards Eastbound 697 Express/E Bd/Carver/East Creek/Mpls
T297,East Creek Station,Minneapolis,7:29am,6:48am,41,87,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T298,Anoka Station,Minneapolis,7:28am,6:18am,70,1034,Walk to Main St & 3rd Ave
T298,Anoka Station,Minneapolis,7:28am,6:18am,70,3000,Bus towards Southbound 850 Express / Foley P&R / Dntn Mpls
